	codparcela	min_fecha	max_fecha	102_coordenada_x_(utm)	103_coordenada_y_(utm)	days
1450	007-00556-00-00	2007-05-22	2013-11-11	501054.0	4169766.0	2365
1451	007-00566-02	2016-03-15	2021-03-24	435079.0	4163344.0	1835
1452	007-00638-02-00	2020-04-08	2020-11-17	438190.19	7139500.65	223
1453	007-00639-00-00	2006-05-02	2015-10-27	436632.0	4143787.0	3465
1454	007-00639-02	2016-04-12	2016-10-25	438401.0	4139602.0	196
1455	007-00639-02-00	2017-03-29	2020-10-21	438401.0	4139602.0	1302
1456	007-00658-00-00	2008-03-13	2009-11-25	312491.0	4229664.0	622
1457	007-00658-00-01	2006-04-06	2007-11-28	312491.0	4229664.0	601
1458	007-00658-02-01	2010-03-10	2011-11-30	312485.7191	4226277.997	630
1459	007-00681-02	2013-08-27	2013-11-11	516697.0	4247993.0	76
1460	007-00685-00-00	2006-06-05	2007-11-28	439372.0	4140561.0	541
1461	007-00688-00-00	2006-05-02	2007-11-27	437756.0	4146142.0	574
1462	007-00825-00-00	2006-05-31	2021-03-23	461033.0	4210543.0	5410
1463	007-00846-02	2011-03-29	2020-11-16	402335.0	4124507.0	3520
1464	007-00857-00-00	2009-04-06	2011-11-07	461040.0	4211238.0	945
1465	007-00911-00-00	2008-03-01	2019-07-23	404458.0	4125247.0	4161
1466	007-00911-01-00	2019-03-18	2021-03-15	404349.0	4125039.0	728
1467	007-16001	2009-03-24	2018-11-14	444544.0	4146847.0	3522
1468	008-00001-00-60	2017-01-18	2021-03-16	249676.0	4143744.0	1518
1469	008-00001-01	2018-03-06	2021-03-17	337582.0	4131714.0	1107
1470	008-00001-01-00	2011-03-16	2011-11-21	349068.0	4113883.0	250
1471	008-00001-24-00	2017-03-20	2021-03-22	250446.02795	4124352.7345	1463
1472	008-00002-01-0	2016-08-02	2021-03-22	447722.0	4191631.0	1693
1473	008-00003-00-00	2006-04-27	2010-04-28	565031.0	4106039.0	1462
1474	008-00003-04-00	2010-03-17	2010-06-16			91
1475	008-00004-32-60	2021-01-19	2021-03-30	249676.0	4143744.0	70
1476	008-00005-00-00	2006-04-04	2009-11-24	345781.0	4153335.0	1330
1477	008-00005-01-01	2010-03-10	2021-03-24	345781.0	4153335.0	4032
1478	008-00005-02-01	2010-03-16	2014-11-24	345781.0	4153335.0	1714
1479	008-00006-00-00	2006-05-09	2011-10-31	448429.0	4190222.0	2001
1480	008-00007-00-00	2006-07-24	2014-10-27	436030.92	4138855.38	3017
1481	008-00007-03	2015-06-30	2015-11-04	435726.0	4113664.0	127
1482	008-00008-00-00	2007-04-04	2007-04-04	337406.0	4114768.0	0
1483	008-00008-02	2017-03-03	2020-11-03	283990.0	4122640.0	1341
1484	008-00008-02-01	2017-03-08	2021-03-29	329800.0	4108987.0	1482
1485	008-00008-08	2019-07-01	2019-10-14	365959.0	4162696.0	105
1486	008-00009-02-00	2017-03-07	2021-03-29	330347.0	4109839.0	1483
1487	008-00010-00-00	2006-03-28	2012-11-28	348782.0	4145560.0	2437
1488	008-00011-00-00	2006-05-02	2011-10-31	458739.0	4181570.0	2008
1489	008-00011-01	2009-01-04	2021-03-30			4468
1490	008-00011-01-1	2017-03-07	2021-03-30	330035.0	4109880.0	1484
1491	008-00012-02	2018-03-16	2021-03-16	298541.0	4141007.0	1096
1492	008-00013-01-2	2017-03-07	2021-03-30	303039.0	4104305.0	1484
1493	008-00016-00-00	2006-03-14	2008-11-24	342438.0	4160745.0	986
1494	008-00016-02-01	2009-03-11	2014-11-26	342438.0	4160745.0	2086
1495	008-00016-04-01	2019-05-16	2021-03-29	304190.0	4160883.0	683
1496	008-00018-03-00	2017-03-07	2021-03-29	334516.0	4117033.0	1483
1497	008-00019-00-0	2009-03-25	2012-07-17	432775.0	4222572.0	1210
1498	008-00019-00-00	2006-03-07	2008-09-02	432772.0	4222570.0	910
1499	008-00021-00-0	2010-03-16	2010-11-03	438977.0	4130135.0	232
1500	008-00021-00-00	2006-05-02	2009-11-24	438983.0	4130125.0	1302
1501	008-00021-00-01	2008-04-16	2011-11-09	408852.0	4105356.0	1302
1502	008-00021-01	2011-03-15	2020-10-29	438977.0	4130135.0	3516
1503	008-00021-01-0	2012-11-06	2015-11-10	408902.0	4105373.0	1099
1504	008-00021-03-01	2016-04-11	2016-10-17	438977.0	4130135.0	189
1505	008-00021-07-01	2012-02-17	2020-11-18	345826.0	4220870.0	3197
1506	008-00023-00-00	2006-03-28	2006-11-13	498793.0	4171027.0	230
1507	008-00023-01-01	2014-03-19	2016-11-02	419548.0	4156142.0	959
1508	008-00023-01-1	2010-03-08	2012-03-14	380399.0	4116760.0	737
1509	008-00023-03-1	2016-03-16	2016-11-23	341764.0	4159395.0	252
1510	008-00024-00-00	2006-03-07	2011-11-07	419480.0	4156217.0	2071
1511	008-00024-01	2017-03-16	2019-11-12	338293.0	4174862.0	971
1512	008-00025-00-00	2006-04-26	2007-11-27	449558.0	4088996.0	580
1513	008-00025-01	2021-02-25	2021-03-24	283990.0	4122640.0	27
1514	008-00025-02	2009-03-04	2009-11-25			266
1515	008-00025-03-1	2012-03-21	2015-11-25	367658.0	4134372.0	1344
1516	008-00026-02-00	2011-06-22	2012-11-14	502730.0	4229845.0	511
1517	008-00029-00-00	2006-03-07	2019-06-26	438795.0	4130400.0	4859
1518	008-00029-01-00	2014-03-18	2020-11-17	322629.0	4189654.0	2436
1519	008-00030-00-00	2006-06-28	2016-07-18	409899.555	4106409.788	3673
1520	008-00032-00-00	2006-03-21	2011-11-15	324427.0	4188363.0	2065
1521	008-00033-00	2011-06-21	2011-11-08	408655.47	4108494.46	140
1522	008-00034-01	2020-04-06	2021-03-15	466756.0	4150317.0	343
1523	008-00038-00-00	2006-04-05	2009-10-13	385236.0	4102585.0	1287
1524	008-00038-03-01	2009-03-11	2011-11-22	385248.0	4102590.0	986
1525	008-00039-02-00	2017-03-22	2018-11-14	338802.0	4133561.0	602
1526	008-00039-03-00	2019-03-20	2021-03-31	338802.0	4133561.0	742
1527	008-00040-00-00	2006-03-14	2011-11-22	380925.0	4196586.0	2079
1528	008-00041-05	2009-03-09	2021-03-23	421753.0	4149994.0	4397
1529	008-00043-01-01	2017-03-22	2018-11-07	338477.0	4136219.0	595
1530	008-00043-01-05	2019-03-20	2021-03-31	338477.0	4136219.0	742
1531	008-00045-00-00	2006-05-02	2008-11-17	401148.0	4150982.0	930
1532	008-00048-02-1	2014-03-13	2020-10-29	334482.0	4170617.0	2422
1533	008-00048-05-00	2011-08-08	2011-11-08	448219.75	4140746.64	92
1534	008-00049-00-00	2006-03-01	2008-11-25	378955.0	4179078.0	1000
1535	008-00051-02-01	2017-03-08	2021-03-24	323824.0	4109545.0	1477
1536	008-00053-01-0	2020-03-25	2020-11-10	441341.0	4149103.0	230
1537	008-00055-01-01	2017-03-13	2021-03-29	346579.0	4118648.0	1477
1538	008-00061-09-00	2017-03-22	2021-03-23	314458.0	4170690.0	1462
1539	008-00062-01	2010-03-10	2010-11-24	368848.0	4121206.0	259
1540	008-00062-01-01	2011-03-09	2014-11-19	368848.0	4121206.0	1351
1541	008-00062-01-1	2012-03-14	2012-11-22	368848.0	4121206.0	253
1542	008-00063-00-00	2006-04-18	2008-11-12	368968.0	4121246.0	939
1543	008-00063-01-00	2009-03-10	2009-11-25	368968.0	4121246.0	260
1544	008-00063-02-00	2015-03-02	2021-03-22	454860.0	4190102.0	2212
1545	008-00064-00-00	2006-04-19	2007-11-14	469094.0	4212584.0	574
1546	008-00064-01	2010-03-15	2012-03-13	407032.0	4144783.0	729
1547	008-00065-00-00	2008-03-17	2008-11-25	345794.0	4220158.0	253
1548	008-00066-00-00	2006-03-13	2006-11-14	437458.0	4211412.0	246
1549	008-00068-00-0	2009-03-25	2012-07-10	433972.0	4222810.0	1203
1550	008-00071-01	2016-09-21	2018-10-10	497457.486162	4231918.20377	749
1551	008-00071-01-00	2019-02-01	2019-10-29	444362.0	4147835.0	270
1552	008-00073-05-00	2019-03-25	2021-03-15	460499.0	4142615.0	721
1553	008-00075-00-00	2008-06-04	2014-11-19	461428.0	4142583.0	2359
1554	008-00075-01-01	2015-03-31	2021-03-23	460499.0	4142615.0	2184
1555	008-00076-00-00	2006-03-13	2010-11-08	372239.0	4160313.0	1701
1556	008-00077-01	2018-03-27	2018-11-13	444463.0	4147855.0	231
1557	008-00078-00-00	2006-06-28	2008-10-29	406911.279	4103140.692	854
1558	008-00078-15	2016-09-13	2021-03-17	407096.0	4102896.0	1646
1559	008-00080-03	2010-03-16	2014-10-29	448086.0	4101786.0	1688
1560	008-00080-03-00	2015-04-01	2021-03-17	447895.0	4101704.0	2177
1561	008-00085-01-00	2020-03-17	2020-11-17	332345.0	4172035.0	245
1562	008-00089-00-00	2009-04-06	2011-11-08	458827.0	4213300.0	946
1563	008-00091-00-00	2006-03-29	2019-06-26	347840.0	4143795.0	4837
1564	008-00091-01-00	2019-03-19	2021-03-16	347840.0	4143795.0	728
1565	008-00092-02-00	2018-04-02	2018-11-14	348094.0	4143595.0	226
1566	008-00096-01-00	2019-03-15	2021-03-16	348237.0	4143724.0	732
1567	008-00098-01-00	2012-03-15	2012-11-20	411853.0	4206166.0	250
1568	008-00100-03-00	2010-03-08	2011-05-17	301354.0	4192352.0	435
1569	008-00106-00-01	2006-04-21	2007-11-26	313261.0	4223193.0	584
1570	008-00106-00-B0	2008-03-17	2009-11-23	313261.0	4223193.0	616
1571	008-00106-05-01	2010-03-04	2020-06-17	313201.1435	4223207.6335	3758
1572	008-00107-00-00	2017-03-22	2020-10-28	320934.815	4132560.797	1316
1573	008-00107-01-00	2021-03-10	2021-03-31	320934.0	4132560.0	21
1574	008-00108-00-00	2006-03-07	2008-11-10	459282.0	4213170.0	979
1575	008-00112-03	2016-05-31	2017-04-19	418784.0	4169083.0	323
1576	008-00113-00-00	2006-08-01	2011-11-14	440856.0	4104781.0	1931
1577	008-00113-01	2020-08-17	2020-09-01	418540.0	4168878.0	15
1578	008-00113-01-04	2006-08-01	2018-11-06	440856.0	4104781.0	4480
1579	008-00119-01	2012-03-26	2014-09-02	392111.0	4128025.0	890
1580	008-00119-01-45	2014-04-08	2020-11-16	392111.0	4128025.0	2414
1581	008-00121-00-00	2006-03-28	2010-11-23	350677.0	4079413.0	1701
1582	008-00122-00-00	2006-03-27	2006-11-20	346565.0	4151114.0	238
1583	008-00126-01-01	2018-07-09	2019-11-11	333303.0	4107196.0	490
1584	008-00126-02-00	2015-03-16	2017-11-08	462513.0	4143523.0	968
1585	008-00126-02-01	2017-03-22	2021-03-24	345174.0	4125815.0	1463
1586	008-00128-00-00	2006-07-26	2012-10-24	450966.0	4205827.0	2282
1587	008-00130-00-00	2006-03-28	2006-11-21	377907.0	4208258.0	238
1588	008-00131-01-00	2017-03-15	2021-03-31	339138.0	4134989.0	1477
1589	008-00141-00-02	2011-03-14	2011-11-16	400647.0	4123099.0	247
1590	008-00144-00-00	2006-03-01	2008-11-25	380125.0	4177225.0	1000
1591	008-00147-00-00	2006-08-01	2011-11-14	424120.0	4111571.0	1931
1592	008-00147-05-01	2021-03-17	2021-03-17	311433.0	4223063.0	0
1593	008-00153-00-00	2006-03-22	2014-11-12	376920.0	4133541.0	3157
1594	008-00153-01-00	2010-03-16	2010-11-16	463732.0	4143940.0	245
1595	008-00155-01-00	2014-03-31	2019-10-29	501054.0	4169766.0	2038
1596	008-00157-00-00	2006-04-04	2014-11-19	463981.92	4143390.86	3151
1597	008-00157-01-00	2015-03-17	2021-03-16	463981.0	4143390.0	2191
1598	008-00160-03-00	2010-03-16	2015-03-16	465041.0	4143220.0	1826
1599	008-00162-00-00	2006-03-20	2008-11-12	433943.0	4220714.0	968
1600	008-00163-01-01	2017-03-15	2021-03-31	348023.0	4129052.0	1477
1601	008-00164-00-00	2006-05-15	2009-11-23	334473.0	4105736.0	1288
1602	008-00164-02-01	2010-03-08	2011-11-21	334473.0	4105736.0	623
1603	008-00165-00-AG	2006-06-07	2006-06-21	194589.0	4130894.0	14
1604	008-00166-01-01	2016-03-22	2020-04-29	334527.0	4105368.0	1499
1605	008-00170-00-00	2010-04-07	2011-05-18			406
1606	008-00171-00-00	2006-05-09	2007-11-14	478551.0	4217584.0	554
1607	008-00172-01-00	2013-03-26	2014-11-05	450118.0	4206237.0	589
1608	008-00179-01-00	2018-03-27	2021-03-15	462513.0	4143523.0	1084
1609	008-00185-01-1	2011-05-23	2013-11-19	497673.0	4163669.0	911
1610	008-00189-01-0	2016-03-29	2021-03-23	519295.0	4233415.0	1820
1611	008-00193-00-00	2006-04-18	2011-10-31	455120.0	4190291.0	2022
1612	008-00193-01-01	2017-03-07	2021-03-23	454958.0	4190094.0	1477
1613	008-00198-00-00	2006-06-27	2011-11-14	431849.0	4140152.0	1966
1614	008-00203-00-00	2006-07-19	2007-11-13	453326.0	4201538.0	482
1615	008-00204-00-00	2010-03-18	2011-10-19	430574.0	4113144.0	580
1616	008-00204-07-00	2015-03-18	2015-11-11	335036.0	4107019.0	238
1617	008-00208-01	2009-03-10	2021-03-22	431260.0	4139204.0	4395
1618	008-00212-00-00	2006-03-27	2006-11-20	395910.0	4085489.0	238
1619	008-00215-00-00	2006-03-28	2006-11-14	520636.0	4243725.0	231
1620	008-00215-00-10	2007-06-05	2007-11-13	520636.0	4243725.0	161
1621	008-00215-01	2009-07-27	2018-11-12	520507.0	4243726.0	3395
1622	008-00227-00-00	2012-05-02	2016-07-06	442118.0	4205676.0	1526
1623	008-00236-01	2021-03-16	2021-03-16	332859.0	4170614.0	0
1624	008-00241-03-00	2017-03-15	2021-03-31	349307.0	4127092.0	1477
1625	008-00245-01	2010-03-15	2014-10-29	481152.0	4219003.0	1689
1626	008-00251-01-1	2017-09-27	2017-10-04	480316.14	4219082.88	7
1627	008-00252-00-00	2006-04-18	2007-11-14	480532.0	4219484.0	575
1628	008-00263-01-00	2010-03-10	2021-03-16	373908.0	41411363.0	4024
1629	008-00275-00-00	2006-03-07	2011-11-08	419253.0	4182210.0	2072
1630	008-00275-02	2014-03-18	2014-10-29	419245.0	4182203.0	225
1631	008-00275-02-01	2013-04-03	2021-03-24	419245.0	4182203.0	2912
1632	008-00281-00-00	2006-04-17	2006-08-21	442616.0	4205509.0	126
1633	008-00283-01-00	2015-04-01	2015-10-14	481349.0	4218043.0	196
1634	008-00284-01	2021-02-16	2021-03-24	442729.0	4205302.0	36
1635	008-00291-00-00	2006-05-03	2010-11-16	402086.0	4124535.0	1658
1636	008-00311-01	2011-03-16	2011-11-09	419198.0	4168390.0	238
1637	008-00314-01-30	2013-04-09	2021-03-22	450961.0	4205601.0	2904
1638	008-00338-00-00	2007-03-13	2011-10-31	442217.0	4157025.0	1693
1639	008-00338-01-01	2017-04-20	2020-09-29	442056.0	4156845.0	1258
1640	008-00342-00-00	2006-07-10	2008-11-11	429664.0	4172402.0	855
1641	008-00352-00-00	2008-03-01	2019-07-23	403160.0	4124341.0	4161
1642	008-00352-02-00	2019-03-18	2021-03-15	403038.0	4124133.0	728
1643	008-00359-00-00	2006-07-24	2006-10-30	435117.97	4138552.56	98
1644	008-00359-00-01	2007-03-24	2019-06-26	435117.97	4138552.56	4477
1645	008-00359-02-00	2019-04-30	2020-11-11	435117.97	4138552.56	561
1646	008-00390-01-01	2017-03-15	2021-03-31	350887.0	4128983.0	1477
1647	008-00395-00-00	2006-04-28	2011-11-08	392737.0	4126175.0	2020
1648	008-00412-00-00	2006-03-20	2007-11-13	373505.0	4160586.0	603
1649	008-00412-02-00	2009-04-22	2011-11-30	375359.0	4160780.0	952
1650	008-00436-00-00	2008-03-26	2016-11-16	40446523.0	412239042.0	3157
1651	008-00436-02-00	2017-03-23	2021-03-18	404465.0	4122390.0	1456
1652	008-00441-01-01	2020-04-08	2020-11-17	432670.0	4138582.0	223
1653	008-00445-00-00	2008-03-17	2015-10-27	432964.0	4139060.0	2780
1654	008-00445-01-01	2016-04-12	2020-10-20	432964.0	4139060.0	1652
1655	008-00458-01	2016-03-07	2021-03-24	429117.0	4173134.0	1843
1656	008-00463-01	2013-08-13	2015-11-09	429470.0	4173417.0	818
1657	008-00464-00-00	2006-05-08	2006-11-22	518854.0	4176923.0	198
1658	008-00480-11-07	2015-03-24	2015-11-24	376812.0	4134553.0	245
1659	008-00492-00-00	2006-03-22	2014-11-12	377904.0	4135766.0	3157
1660	008-00495-01-01	2016-03-16	2020-11-19	380485.0	4134751.0	1709
1661	008-00511-00-00	2006-08-09	2006-10-25	538943.0	4185504.0	77
1662	008-00511-00-10	2007-03-14	2017-11-14	538943.0	4185504.0	3898
1663	008-00575-01	2011-03-15	2013-05-27	450590.0	4182709.0	804
1664	008-00599-00-00	2006-04-11	2009-11-23	514105.0	4153746.0	1322
1665	008-00649-02	2009-03-10	2021-03-22	425095.0	4148718.0	4395
1666	008-00693-01	2009-07-27	2021-03-23	527271.0	4234838.0	4257
1667	008-00695-00-00	2006-03-28	2006-06-13	527173.0	4235043.0	77
1668	008-00709-00-00	2006-03-22	2014-11-12	378305.0	4132990.0	3157
1669	008-00726-00-00	2006-04-26	2007-11-27	449146.0	4089495.0	580
1670	008-00798-00-00	2006-05-10	2007-11-27	449534.0	4090092.0	566
1671	008-01801	2009-03-24	2011-11-16	411406.0	4137654.0	967
1672	008-09001-02-00	2014-03-19	2016-11-16	293557.0	4163858.0	973
1673	009-00000-00-73	2009-03-10	2009-03-17	309731.0	4173944.0	7
1674	009-00001-01	2021-01-19	2021-03-30	247714.0	4147534.0	70
1675	009-00001-01-00	2011-03-14	2014-10-06	445828.0	4190745.0	1302
1676	009-00001-01-38	2021-03-10	2021-03-31	305.502	4.095648	21
1677	009-00001-02	2015-03-05	2021-03-29	200525.0	4136209.0	2216
1678	009-00001-11-00	2015-03-17	2016-09-06	445070.0	4191251.0	539
1679	009-00001-14-00	2016-05-24	2020-10-26	445070.0	4191251.0	1616
1680	009-00002-00-00	2006-05-09	2007-11-27	521417.0	4178893.0	567
1681	009-00002-01-23	2018-04-04	2018-10-17	305608.40842	4095421.51892	196
1682	009-00002-01-93	2017-03-07	2020-11-11	305551.67	4095615.24	1345
1683	009-00002-02	2010-04-07	2011-11-23			595
1684	009-00002-06	2009-03-11	2009-11-25	354185.0	4115338.0	259
1685	009-00002-06-00	2010-03-15	2021-03-22	354185.0	4115338.0	4025
1686	009-00003-00-00	2006-03-06	2014-10-07	453675.0	4213935.0	3137
1687	009-00004-00-00	2006-04-05	2009-11-23	340534.0	4175363.0	1328
1688	009-00004-00-15	2017-01-18	2021-03-16	247775.0	4142511.0	1518
1689	009-00004-01-01	2010-03-09	2010-11-24	340534.0	4175363.0	260
1690	009-00004-01-1	2015-07-27	2015-09-21	483087.0	4218339.0	56
1691	009-00004-03-01	2009-03-10	2011-11-21	319143.0	4096017.0	986
1692	009-00004-11-15	2021-01-19	2021-03-30	247775.0	4142511.0	70
1693	009-00005-00-00	2006-03-20	2011-11-30	382787.0	4178476.0	2081
1694	009-00005-01-00	2016-03-08	2016-03-08			0
1695	009-00006-00-00	2006-04-18	2018-11-12	383919.0	4178633.0	4591
1696	009-00006-01-00	2009-03-10	2009-11-25	364720.0	4120025.0	260
1697	009-00006-01-01	2010-03-10	2010-11-24	364720.0	4120025.0	259
1698	009-00006-02	2021-03-24	2021-03-30			6
1699	009-00006-05-01	2017-03-08	2021-03-24	321797.0	4110313.0	1477
1700	009-00007-00-00	2006-04-18	2008-11-24	375416.0	4115556.0	951
1701	009-00007-01-00	2009-03-11	2009-11-25	375416.0	4115512.0	259
1702	009-00007-01-01	2010-03-10	2011-11-23	368836.0	4117659.0	623
1703	009-00007-07	2013-03-18	2014-11-18	332652.0	4181020.0	610
1704	009-00009-00-00	2006-03-28	2016-11-16	343782.0	4152861.0	3886
1705	009-00009-01-02	2020-03-11	2021-03-23	281122.0	4125417.0	377
1706	009-00009-02	2010-04-07	2010-08-25			140
1707	009-00009-02-01	2012-03-20	2019-03-27	289414.0	4077060.0	2563
1708	009-00009-09	2019-07-01	2019-10-14	364695.0	4159570.0	105
1709	009-00010-01	2017-04-20	2017-10-04	281347.108	4125438.899	167
1710	009-00010-02-01	2018-02-03	2019-10-09	281244.37	4125236.19	613
1711	009-00012-01-30	2014-03-18	2019-09-03	446100.0	4189150.0	1995
1712	009-00012-03-01	2015-03-16	2021-03-24	318999.0	4094359.0	2200
1713	009-00015-00-00	2006-03-22	2021-09-23	311584.0	4174787.0	5664
1714	009-00015-01-01	2021-03-10	2021-03-31	314695.0	4103270.0	21
1715	009-00015-02-0	2016-03-28	2021-03-22	518932.0	4252919.0	1820
1716	009-00015-02-00	2010-06-15	2015-11-04	518932.0	4252919.0	1968
1717	009-00018-00-00	2006-03-30	2006-11-22	596499.0	4116409.0	237
1718	009-00018-00-20	2009-10-28	2009-10-28			0
1719	009-00018-02-00	2016-03-15	2020-11-11	386126.0	4194119.0	1702
1720	009-00020-01-01	2017-03-15	2021-03-23	334805.0	4131258.0	1469
1721	009-00021-00-00	2006-05-02	2011-11-07	459210.0	4209444.0	2015
1722	009-00022-00-00	2008-03-11	2011-11-08	461040.0	4215301.0	1337
1723	009-00024-00-00	2006-03-08	2012-10-29	410172.0	4187646.0	2427
1724	009-00024-04-01	2010-03-09	2021-03-24	356026.0	4121567.0	4033
1725	009-00025-03-00	2017-03-03	2017-11-13	312574.0	4138885.0	255
1726	009-00025-08	2017-03-13	2021-03-29	219294.0	4155583.0	1477
1727	009-00026-00-00	2006-03-14	2007-11-12	422860.0	4202499.0	608
1728	009-00033-02-02	2017-03-16	2021-03-31	332293.0	4115946.0	1476
1729	009-00033-04	2009-03-11	2021-03-22	414025.0	4138459.0	4394
1730	009-00035-01-85	2021-03-10	2021-03-24	447468.0	4216835.0	14
1731	009-00038-01	2015-09-08	2015-11-04	434965.0	4114045.0	57
1732	009-00040-04-00	2009-04-22	2011-11-30	369565.0	4165974.0	952
1733	009-00041-00-01	2006-06-23	2007-11-05	289414.0	4077060.0	500
1734	009-00041-00-M0	2008-03-10	2008-10-07	289414.0	4077060.0	211
1735	009-00041-02-00	2009-03-16	2010-11-16	289414.0	4077060.0	610
1736	009-00041-02-01	2011-03-29	2011-11-08	289414.0	4077060.0	224
1737	009-00042-00-00	2017-03-22	2020-10-28	320946.0	4134571.0	1316
1738	009-00042-01-00	2021-03-10	2021-03-31	320946.0	4134571.0	21
1739	009-00044-01-1	2017-03-08	2020-10-28	282655.0	4200212.0	1330
1740	009-00045-01	2009-07-27	2018-11-12	530524.0	4260776.0	3395
1741	009-00045-02-00	2018-04-09	2020-10-27	484310.0	4217541.0	932
1742	009-00046-00-00	2011-03-25	2020-04-07	407163.0	4104311.0	3301
1743	009-00046-06-00	2020-05-05	2020-11-03	407163.0	4104311.0	182
1744	009-00047-04	2010-03-25	2011-11-16	406539.0	4102582.0	601
1745	009-00049-01-01	2017-03-15	2021-03-23	333721.0	4132603.0	1469
1746	009-00052-02-01	2020-03-25	2020-08-27	279106.0	4126458.0	155
1747	009-00056-00-00	2006-04-17	2007-11-12	466667.0	4213836.0	574
1748	009-00057-00-00	2006-04-24	2019-07-10	450393.0	4139954.0	4825
1749	009-00057-01-00	2019-03-19	2021-03-16	450334.0	4139707.0	728
1750	009-00058-01	2020-03-10	2021-03-22	300639.0	4119196.0	377
1751	009-00059-00-00	2008-03-12	2010-11-08	499337.0	4207822.0	971
1752	009-00060-03-01	2015-03-18	2016-07-05	380485.0	4134751.0	475
1753	009-00063-29-00	2017-04-26	2020-11-11	465568.0	4144822.0	1295
1754	009-00064-01	2016-09-05	2020-10-07	499633.0	4207613.0	1493
1755	009-00065-00-00	2006-06-05	2008-11-12	374497.0	4124128.0	891
1756	009-00065-02-00	2009-03-10	2009-11-25	374497.0	4120025.0	260
1757	009-00066-00-00	2006-04-10	2007-11-13	484276.0	4215416.0	582
1758	009-00067-01-00	2017-03-10	2019-11-04	300666.0	4118987.0	969
1759	009-00069-03-01	2018-03-27	2021-03-29	327650.0	4120892.0	1098
1760	009-00069-03-02	2017-03-21	2017-11-08			232
1761	009-00072-00-00	2009-03-18	2010-04-28	543752.0	4134942.0	406
1762	009-00072-01-0	2020-03-25	2020-11-11	441067.0	4148003.0	231
1763	009-00072-02	2021-03-02	2021-03-29	344048.0	4117264.0	27
1764	009-00072-14-00	2010-03-24	2010-06-09	543752.0	4134942.0	77
1765	009-00073-01-00	2009-03-10	2009-04-21			42
1766	009-00077-00-00	2006-03-07	2010-11-08	407758.0	4177635.0	1707
1767	009-00079-00-00	2009-10-28	2009-10-28			0
1768	009-00079-02-0	2009-03-11	2021-03-22	404856.0	4151669.0	4394
1769	009-00083-01	2009-03-09	2011-11-09	420458.0	4149850.0	975
1770	009-00084-02-01	2019-03-11	2021-03-29	328716.0	4109492.0	749
1771	009-00085-01-0	2009-03-11	2009-03-11	405040.0	4151843.0	0
1772	009-00085-03-01	2021-03-17	2021-03-17	343711.0	4219729.0	0
1773	009-00089-01	2010-03-16	2010-11-16	443850.0	4149494.0	245
1774	009-00090-01	2011-03-23	2011-11-16	443719.0	4149414.0	238
1775	009-00093-07-01	2014-04-02	2015-11-10	406071.0	4151492.0	587
1776	009-00094-01	2016-03-09	2021-03-24	450371.0	4136913.0	1841
1777	009-00095-00-00	2006-04-17	2019-07-23	404372.75	4124387.69	4845
1778	009-00095-11-00	2019-03-19	2021-03-16	405273.0	4123128.0	728
1779	009-00101-00-00	2006-05-12	2009-10-27	332137.0	4097526.0	1264
1780	009-00101-03-01	2009-03-11	2011-11-21	332137.0	4097526.0	985
1781	009-00103-00-00	2006-03-13	2007-11-12	397515.0	4190949.0	609
1782	009-00104-01	2019-04-30	2020-11-11	435680.55642	4135853.26195	561
1783	009-00105-00-00	2006-06-27	2015-10-28	441715.0	4146666.0	3410
1784	009-00105-01-01	2016-04-13	2017-05-17	441715.0	4146666.0	399
1785	009-00106-00-00	2007-04-09	2019-07-23	406922.0	4111043.0	4488
1786	009-00106-02-00	2019-03-18	2021-03-15	406830.0	4110826.0	728
1787	009-00106-03-01	2017-03-22	2021-03-24	344192.0	4126914.0	1463
1788	009-00107-01-01	2017-03-08	2018-11-12	328990.0	4109554.0	614
1789	009-00108-01-00	2017-03-22	2018-11-14	337115.0	4135198.0	602
1790	009-00108-01-03	2019-03-13	2021-03-31	337115.0	4135198.0	749
1791	009-00109-00-00	2006-03-21	2011-11-08	368837.0	4209209.0	2058
1792	009-00109-04-01	2010-03-08	2018-06-27	368910.0	4209196.0	3033
1793	009-00109-04-02	2011-01-03	2017-10-18	368910.0	4209196.0	2480
1794	009-00110-03-01	2017-03-07	2018-11-12	345689.0	4117407.0	615
1795	009-00113-01-00	2018-03-14	2019-11-04	284380.0	4123574.0	600
1796	009-00113-03-01	2015-03-18	2016-11-09	365781.0	4120405.0	602
1797	009-00113-03-1	2014-06-04	2014-11-19	365781.0	4120405.0	168
1798	009-00113-05	2020-05-20	2021-03-23	310421.0	4084380.0	307
1799	009-00115-01-01	2015-03-18	2015-11-10	432836.0	4186846.0	237
1800	009-00116-00-00	2006-03-06	2013-11-26	364246.0	4168821.0	2822
1801	009-00116-06-01	2010-03-09	2012-07-27	343631.0	4219275.0	871
1802	009-00118-03	2009-03-10	2011-11-09	425476.0	4148628.0	974
1803	009-00119-00-00	2006-03-29	2006-09-12	432932.0	4187447.0	167
1804	009-00123-01	2019-03-11	2020-11-11	346310.0	4117391.0	611
1805	009-00124-00-00	2006-05-08	2010-11-08	493988.0	4197091.0	1645
1806	009-00126-00-00	2006-03-08	2011-10-26	482917.0	4209119.0	2058
1807	009-00131-00-00	2006-05-29	2006-10-30	511919.0	4158164.0	154
1808	009-00133-00-00	2006-03-14	2008-11-24	371365.0	4162626.0	986
1809	009-00133-01	2020-08-17	2020-09-01	421659.0	4169180.0	15
