codparcela	min_fecha	max_fecha	102_coordenada_x_(utm)	103_coordenada_y_(utm)	days	lat	lon
003-00201-04-00	2017-03-22	2021-03-31	334251.0	4139580.0	1470	37.38817431498526	-4.872322164307275
004-00074-01-01	2017-03-15	2021-03-24	340932.0	4127012.0	1470	37.27611380492376	-4.794191561904768
020-00060-01-01	2017-03-15	2021-03-24	340855.0	4121905.0	1470	37.23008855567581	-4.793968020732456
007-00131-01-01	2017-03-15	2021-03-24	335680.0	4131173.0	1470	37.31268877124923	-4.854323338821028
006-00152-03-00	2017-03-22	2021-03-31	325686.0	4138010.0	1470	37.37245979046464	-4.968652685968176
002-00053-03-01	2017-03-15	2021-03-24	339077.0	4128398.0	1470	37.28828199951921	-4.815405324462458
003-00153-01-01	2017-03-15	2021-03-24	337493.0	4120550.0	1470	37.217300673306106	-4.8315534746891995
012-00039-01-01	2017-03-15	2021-03-24	342613.0	4129024.0	1470	37.294527050027	-4.775665258598756
032-00059-04-01	2017-03-13	2021-03-22	343550.0	4114750.0	1470	37.16607930824694	-4.762102284108441
004-00017-01-00	2017-03-22	2021-03-31	335392.0	4140763.0	1470	37.399035383448776	-4.859702883679735
001-00033-02-00	2017-03-22	2021-03-31	332997.0	4137148.0	1470	37.36603943507623	-4.885931650010411
006-00208-01-01	2017-03-15	2021-03-24	340898.0	4123932.0	1470	37.24835842899715	-4.79391639364964
002-00138-01-00	2017-03-22	2021-03-31	332592.0	4138872.0	1470	37.38149784396857	-4.890892923763245
002-00170-02-01	2017-03-15	2021-03-24	336730.0	4125014.0	1470	37.25738538680043	-4.841127092421304
035-00198-01-00	2017-03-22	2021-03-31	327199.0	4139686.0	1470	37.38784136005985	-4.951965833419248
006-00260-01-01	2017-03-15	2021-03-24	339433.0	4131421.0	1470	37.31557909031671	-4.8120445896617055
013-00045-32-01	2017-03-15	2021-03-23	330681.0	4134271.0	1469	37.33970109324453	-4.911415050051572
007-00016-01-1	2017-03-21	2021-03-29	328028.6498	4122728.81567	1469	37.2352322735169	-4.938670924417309
009-00049-01-01	2017-03-15	2021-03-23	333721.0	4132603.0	1469	37.325223357769595	-4.87673996575241
009-00020-01-01	2017-03-15	2021-03-23	334805.0	4131258.0	1469	37.313299435516	-4.864211719864622
004-00100-02-01	2017-03-21	2021-03-29	3309553917.0	41237865443.0	1469	-9999999.0	-9999999.0
022-00067-01-01	2017-03-21	2021-03-29	3239312312.0	41308218894.0	1469	-9999999.0	-9999999.0
012-00110-01-01	2017-03-15	2021-03-23	332690.0	4131474.0	1469	37.314867046305125	-4.888116240980559
013-00042-03-01	2017-03-15	2021-03-23	329819.0	4135065.0	1469	37.34669650904665	-4.921323341775703
013-00012-01-01	2017-03-15	2021-03-23	331315.0	4138002.0	1469	37.373428669289034	-4.905111198389649
007-00153-01-01	2017-03-15	2021-03-23	337133.0	4132570.0	1469	37.325530515431964	-4.838240822114829
001-00009-02-02	2017-03-21	2021-03-29	3275048694.0	41263889983.0	1469	-9999999.0	-9999999.0
012-00030-01-1	2017-03-21	2021-03-29	32523142231.0	41189451787.0	1469	-9999999.0	-9999999.0
023-00111-01-01	2017-03-15	2021-03-22	326741.0	4127241.0	1468	37.27564309637952	-4.954229349794479
054-00082-01-00	2017-03-17	2021-03-24	298079.0	4111646.0	1468	37.129402429092394	-5.273080334455063
015-00288-01-01	2017-03-15	2021-03-22	331511.0	4129611.0	1468	37.29787029573222	-4.900992036185913
033-00380-01-1	2017-03-15	2021-03-22	472980.0	4222800.0	1468	38.15267706171271	-3.308394354793428
016-00081-01-02	2017-03-15	2021-03-22	327107.0	4132876.0	1468	37.326475370668696	-4.951414977206486
038-00218-01	2017-03-15	2021-03-22	471334.0	4221523.0	1468	38.1411172354128	-3.3271293969895765
023-00064-03-01	2017-03-15	2021-03-22	329346.0	4127930.0	1468	37.28233156278417	-4.925020320820288
001-00132-01-01	2017-03-15	2021-03-22	328806.0	4127624.0	1468	37.27947564792816	-4.931038046777111
023-00088-03-01	2017-03-15	2021-03-22	326396.0	4129046.0	1468	37.29183954068319	-4.958540123347483
012-00006-01-01	2017-03-15	2021-03-22	331570.0	4131763.0	1468	37.31726832790364	-4.900814844508093
017-00012-01-02	2017-03-15	2021-03-22	328931.0	4133700.0	1468	37.334236305419175	-4.931028578083159
002-00069-01-00	2017-03-21	2021-03-24	379765.0	4118170.0	1464	37.202262235312205	-4.354881472033165
026-00005-01-00	2017-03-21	2021-03-24	309611.0	4082662.0	1464	36.87072870717884	-5.136026970189425
012-00040-03-00	2017-03-20	2021-03-23	279447.0	4172174.0	1464	37.67026790137526	-5.5007105465327735
006-00443-01-01	2017-03-13	2021-03-16	467886.0	4173763.0	1464	37.71054829355466	-3.3643462047635544
070-00064-01-01	2017-03-13	2021-03-16	476246.0	4173615.0	1464	37.70946927540948	-3.2694949548022705
001-00030-02-02	2017-03-22	2021-03-24	345086.0	4131904.0	1463	37.32089038127847	-4.748377316355148
011-00122-01-01	2017-03-22	2021-03-24	342147.0	4127707.0	1463	37.28258239312349	-4.780640704541175
014-00193-01-01	2017-03-22	2021-03-24	342674.0	4131582.0	1463	37.31758399244979	-4.775519311856465
007-00061-03-01	2017-03-22	2021-03-24	345527.0	4127565.0	1463	37.281870335219544	-4.742499814745105
019-00082-01-00	2017-03-22	2021-03-24	289914.0	4124879.0	1463	37.24678695144958	-5.3686474238319795
002-00058-02-01	2017-03-22	2021-03-24	425130.0	4171362.0	1463	37.6864129379503	-3.8491483609594255
031-00004-12-00	2017-03-21	2021-03-23	283480.0	4168381.0	1463	37.63707183518468	-5.453896814362454
001-00066-01-01	2017-03-22	2021-03-24	342452.0	4125919.0	1463	37.266524810956604	-4.776822935056295
005-00084-01-01	2017-03-22	2021-03-24	345994.0	4128945.0	1463	37.29438132681803	-4.7375200949861975
008-00001-24-00	2017-03-20	2021-03-22	250446.02795	4124352.7345	1463	37.232316149826204	-5.813008216258794
009-00106-03-01	2017-03-22	2021-03-24	344192.0	4126914.0	1463	37.27578238027387	-4.757416144102277
008-00126-02-01	2017-03-22	2021-03-24	345174.0	4125815.0	1463	37.26604448476581	-4.746115764633962
004-00124-03-01	2017-03-22	2021-03-24	347275.0	4130689.0	1463	37.31030581440031	-4.72343227859114
004-00027-02-00	2017-03-21	2021-03-23	305104.0	4165214.0	1463	37.613389519784576	-5.20815630915978
001-00005-01-00	2017-03-20	2021-03-22	287272.0	4180102.0	1463	37.74350952838589	-5.414377655191184
068-00010-03-00	2017-03-21	2021-03-22	302508.0	4123258.0	1462	37.23494099712449	-5.226325678225326
008-00061-09-00	2017-03-22	2021-03-23	314458.0	4170690.0	1462	37.664649062673625	-5.103634208188989
030-00055-02-02	2017-03-29	2021-03-30	322045.0	4154713.0	1462	37.522231891079954	-5.013780855149329
023-00145-02-01	2017-03-15	2021-03-15	462810.0	4171695.0	1461	37.6917171536283	-3.421828489946299
005-00032-02-01	2017-03-15	2021-03-15	461517.0	4163047.0	1461	37.61371787868669	-3.4360379797253353
064-00064-02-00	2017-03-29	2021-03-29	319143.0	4159329.0	1461	37.563247653922154	-5.047738944768658
083-00048-03-02	2017-03-29	2021-03-29	306649.0	4150456.0	1461	37.48079038320313	-5.186774927937108
011-00149-02-01	2017-03-15	2021-03-15	465871.0	4162677.0	1461	37.610554934045695	-3.3866880921002895
028-00030-01-01	2017-03-15	2021-03-15	465574.0	4169676.0	1461	37.67362752421512	-3.390383066521536
004-00357-01-01	2017-03-15	2021-03-15	459989.0	4165259.0	1461	37.633589824251416	-3.4534718444661205
003-00138-01-01	2017-03-22	2021-03-18	409223.0	4114593.0	1457	37.173355293708056	-4.02255198487615
011-00005-02-01	2017-03-20	2021-03-16	304359.0	4114017.0	1457	37.15209354306095	-5.203052566963809
012-00049-02-00	2017-03-22	2021-03-17	329700.0	4237630.0	1456	38.27058454460656	-4.946781642809074
008-00436-02-00	2017-03-23	2021-03-18	404465.0	4122390.0	1456	37.24315129669955	-4.07713819633005
004-00024-01	2017-03-28	2021-03-22	491676.0	4222292.0	1455	38.148465076136205	-3.0950010982257976
006-00186-01-01	2017-03-29	2021-03-23	377554.0	4117187.0	1455	37.193116373398226	-4.379628600299633
056-00067-02-01	2017-03-22	2021-03-15	372110.0	4186169.0	1454	37.81396789838808	-4.45294840854228
080-00040-12-01	2017-03-22	2021-03-15	302886.0	4149620.0	1454	37.47246546199055	-5.229081003569992
032-00252-02	2017-03-27	2021-03-19	407821.0	4179536.0	1453	37.75849876946714	-4.04646947429211
042-00027-01-00	2017-04-05	2021-03-26	307919.0	4142905.0	1451	37.41304149865833	-5.170454165070277
012-00332-03	2017-03-29	2021-03-16	384353.0	4143654.0	1448	37.43249384455534	-4.307165097264032
123-00028-01-01	2017-03-29	2021-03-16	375211.0	4094492.0	1448	36.98828828731531	-4.402246682387428
010-00096-01	2015-06-30	2019-06-12	203012.0	4131561.0	1443	37.28328273217606	-6.349799036301407
009-00176-01-01	2017-04-11	2021-03-23	450008.91	4217802.18	1442	38.10665445325251	-3.570216489026995
006-00083-01	2015-04-13	2019-03-25	449113.0	4218706.0	1442	38.11474988411779	-3.580499547611234
027-00042-03	2017-04-25	2021-03-24	287151.0	4159095.0	1429	37.55430438071655	-5.409626461719715
014-00016-08	2017-04-25	2021-03-24	288389.0	4157462.0	1429	37.53988320380405	-5.395151668912691
012-00099-01	2017-04-20	2021-03-17	326609.0	4130947.0	1427	37.30900481779955	-4.956582160756626
021-00090-01	2017-04-26	2021-03-17	326882.52	4129264.14	1421	37.29389538696934	-4.953105110642526
005-00377-01	2017-04-26	2021-03-17	335147.96	4128890.48	1421	37.292030858443965	-4.859817806351084
010-00128-06	2017-04-26	2021-03-17	331987.04	4134036.74	1421	37.33782790338245	-4.896625695135506
015-00271-03	2017-05-24	2021-03-24	480601.0	4203802.0	1400	37.98164940523899	-3.220896887134239
050-00213-01	2017-05-24	2021-03-24	465143.0	4205849.0	1400	37.9996361422394	-3.3970138994415904
020-00167-01	2017-05-23	2021-03-23	500036.0	4221059.0	1400	38.13739085903163	-2.999589197141868
004-00297-01-01	2017-06-06	2021-03-23	375009.0	4110548.0	1386	37.13295197237041	-4.407186192941936
039-00103-01	2013-02-01	2016-11-14	472996.0	4222700.0	1382	38.15177628751985	-3.3082079475325634
038-00203-01	2013-02-01	2016-11-14	471502.0	4222155.0	1382	38.14681847983182	-3.3252375366144507
039-00015-14-00	2017-06-26	2021-03-30	316148.0	4142099.0	1373	37.40745140746416	-5.077325654669266
015-00157-02-1	2017-06-19	2021-03-22	338132.0	4104643.0	1372	37.074095543462946	-4.820914750547555
003-00107-01-01	2014-02-18	2017-11-07	456040.0	4205359.0	1358	37.99482429098285	-3.500661864144218
006-00067-17-01	2018-03-12	2021-11-24	346875.0	4127249.0	1353	37.27924604061916	-4.7272352423408055
007-00036-26-01	2018-03-12	2021-11-24	346242.0	4126211.0	1353	37.26978940928651	-4.734157840423851
001-00122-03-00	2018-03-14	2021-11-24	342007.0	4144602.0	1351	37.434774162859284	-4.785823333555359
014-00107-02	2017-02-20	2020-10-28	458453.0	4230249.0	1346	38.219257358465356	-3.4746301904196053
018-00057-15	2013-03-18	2016-11-23	348910.0	4136602.0	1346	37.363848645562825	-4.7061945493566775
011-00014-01-00	2014-03-11	2017-11-16	326421.0	4185428.0	1346	37.7997491936065	-4.971594789140438
040-00002-03	2013-03-18	2016-11-23	333691.0	4163345.0	1346	37.602168195691505	-4.884017322393065
007-00003-05-01	2017-03-07	2020-11-11	345253.0	4119103.0	1345	37.205583298750945	-4.743831260634033
009-00002-01-93	2017-03-07	2020-11-11	305551.67	4095615.24	1345	36.98658413400987	-5.1848689775909556
030-00051-01-44	2017-03-07	2020-11-11	301885.87	4096181.69	1345	36.990921436599415	-5.226179540547136
019-00043-01-26	2017-03-07	2020-11-11	298857.59	4096500.26	1345	36.99314804083035	-5.260268926484505
030-00019-01-94	2017-03-07	2020-11-11	299652.33	4098422.97	1345	37.010636429233564	-5.2518555599026175
014-00012-02-01	2017-03-07	2020-11-11	340776.0	4114605.0	1345	37.16430426513282	-4.793301243042169
018-00082-06-92	2017-03-07	2020-11-11	298789.53	4095716.0	1345	36.98606932829262	-5.260823996810977
012-00013-02-26	2017-03-07	2020-11-11	302485.32	4092972.1	1345	36.962136560440314	-5.218608360513047
006-00171-03	2016-03-15	2019-11-19	394014.0	4156785.0	1344	37.55198353964192	-4.19988083462849
007-00053-01-0	2016-03-15	2019-11-19	381904.0	4180126.0	1344	37.76083574107652	-4.3407244001172876
033-00001-05	2016-03-15	2019-11-18	387286.0	4164292.0	1343	37.618832793146574	-4.277188005546189
007-00236-06-00	2017-03-08	2020-11-09	315403.0	4165949.0	1342	37.622135437024035	-5.091728263735057
032-00001-31-02	2017-03-17	2020-11-17	294989.0	4159932.0	1341	37.56361972538938	-5.321195765318673
008-00008-02	2017-03-03	2020-11-03	283990.0	4122640.0	1341	37.22526819025064	-5.434735237190108
026-00016-01-00	2016-03-13	2019-11-11	374825.0	4133403.0	1338	37.338881287154685	-4.413096847577069
033-00069-01-00	2015-03-17	2018-11-14	421127.0	4129829.0	1338	37.311758147258715	-3.8900894692137293
012-00024-01	2015-03-16	2018-11-13	307625.0	4084742.0	1338	36.88906329824251	-5.158821757060285
004-00045-01	2017-03-15	2020-11-11	344302.0	4122648.0	1337	37.23736500354671	-4.755283640542883
005-00023-03	2017-03-15	2020-11-11	394947.0	4157162.0	1337	37.55548778535697	-4.189374316815599
007-00057-01-01	2017-03-13	2020-11-09	347225.0	4119318.0	1337	37.20784546549463	-4.721662183480722
015-00002-20-01	2017-03-22	2020-11-18	297633.0	4167623.0	1337	37.63347170545013	-5.293407945399714
010-00101-01-01	2017-03-15	2020-11-11	333489.0	4133697.0	1337	37.335037718817084	-4.879602795925952
027-00002-14-00	2017-03-22	2020-11-18	296763.0	4185124.0	1337	37.790894137670335	-5.308146718751388
015-00083-03-00	2017-03-20	2020-11-16	315591.0	4179951.0	1337	37.74829427725013	-5.093142075070118
001-00037-02	2016-03-15	2019-11-11	398074.0	4172536.0	1336	37.6943840202512	-4.156122236870899
014-00053-06-00	2017-03-16	2020-11-10	252444.0	4156998.0	1335	37.52675710234329	-5.801431177835071
036-00245-01	2017-03-21	2020-11-13	399643.0	4164015.0	1333	37.617768913624786	-4.13715684180766
030-00002-01-01	2014-03-18	2017-11-08	361876.0	4112285.0	1331	37.14675678230687	-4.555314638569395
002-00689-01	2017-03-27	2020-11-17	443319.0	4152849.0	1331	37.520861341777824	-3.6414347856684017
059-00001-01-01	2013-03-18	2016-11-08	333844.0	4098203.0	1331	37.01532376785496	-4.867706530968862
016-00097-03-32	2017-03-22	2020-11-11	301660.06	4094397.18	1330	36.97479964685511	-5.228246142158521
004-00068-01	2017-03-28	2020-11-17	463337.0	4146543.0	1330	37.465035625161924	-3.41459220479035
035-00107-04	2017-03-08	2020-10-28	262417.0	4197369.0	1330	37.892853672039905	-5.701864091102631
016-00168-01-30	2017-03-22	2020-11-11	300723.18	4093034.3	1330	36.96232543283641	-5.238404550283189
004-00505-01-00	2016-03-15	2019-11-05	450759.0	4206587.0	1330	38.00562019474142	-3.560889122823466
009-00044-01-1	2017-03-08	2020-10-28	282655.0	4200212.0	1330	37.923510588400354	-5.47277500742705
055-00055-03	2016-03-16	2019-11-06	390030.0	4143855.0	1330	37.43499731849445	-4.243041748810029
034-00009-00-00	2017-03-08	2020-10-28	274226.0	4193504.0	1330	37.861058309707744	-5.566487333734902
007-00117-01-00	2017-03-29	2020-11-18	449010.0	4144813.0	1330	37.448763209364046	-3.5764785001255306
033-00001-10	2017-03-08	2020-10-28	273476.0	4196335.0	1330	37.88636245170445	-5.575893059820334
002-00035-01-1	2017-03-08	2020-10-28	280932.0	4203386.0	1330	37.951677273135054	-5.493326791816223
003-00137-08	2017-03-28	2020-11-17	484190.0	4131009.0	1330	37.32560757264201	-3.1784519710071746
045-00002-01-01	2014-03-17	2017-11-06	364416.0	4107899.0	1330	37.107606229358396	-4.525929028711053
002-00134-01-01	2017-03-29	2020-11-17	436306.0	4143102.0	1329	37.43255408558972	-3.719949218557514
003-00032-02-01	2013-03-25	2016-11-08	349160.0	4116527.0	1324	37.18301300845938	-4.699301088592439
004-00100-01-01	2017-04-03	2020-11-16	316127.0	4189061.0	1323	37.8304579366298	-5.089372093145011
118-00117-04-00	2017-03-02	2020-10-12	312911.0	4119673.0	1320	37.204793687936224	-5.108227886268813
027-00011-03-0	2017-08-14	2021-03-24	354468.0	4106781.0	1318	37.09603891338104	-4.637631546076723
016-00020-02-00	2016-11-15	2020-06-24	379921.0	4211125.0	1317	38.039893556028986	-4.3683940048929335
038-00092-00-00	2017-03-22	2020-10-28	322053.458	4138464.377	1316	37.37586309479345	-5.0097639946056285
007-00125-00-00	2017-03-22	2020-10-28	325873.347	413611.315	1316	3.7406114309208047	-4.5679553389181775
021-00003-00-00	2017-03-22	2020-10-28	322489.297	413251.878	1316	3.737305721994225	-4.598413833201339
018-00142-00-00	2017-03-22	2020-10-28	324021.562	4133686.522	1316	37.33319758871999	-4.986413159687365
009-00042-00-00	2017-03-22	2020-10-28	320946.0	4134571.0	1316	37.340577378297645	-5.021323573500962
015-00032-00-00	2017-03-22	2020-10-28	316871.0	4133170.0	1316	37.327162352875476	-5.066952848446089
037-00125-00-00	2017-03-22	2020-10-28	323238.797	4139225.613	1316	37.38294728980127	-4.9965658475649235
008-00107-00-00	2017-03-22	2020-10-28	320934.815	4132560.797	1316	37.32246670748919	-5.0209644346488655
001-00028-01	2017-03-22	2020-10-28	378204.0	4200557.0	1316	37.94444372993479	-4.386161979845737
017-00065-00-00	2017-03-22	2020-10-28	320363.0	4138008.0	1316	37.371426034453314	-5.028734710226027
078-00488-00-00	2017-03-22	2020-10-28	307447.0	4142993.0	1316	37.41373612449869	-5.175807040451815
003-00037-02-01	2017-03-29	2020-11-03	443231.0	4144167.0	1315	37.44260395945068	-3.6417609409206055
001-00176-01-00	2017-03-29	2020-11-03	440492.0	4144055.0	1315	37.44142231378481	-3.672713782572315
002-00186-01-00	2017-03-29	2020-11-03	442686.0	4144720.0	1315	37.447554631375986	-3.647964670818922
003-00469-01-00	2017-03-29	2020-11-03	440792.0	4142750.0	1315	37.42967940768072	-3.669217876452613
005-00279-00-00	2017-03-08	2020-10-12	336020.0	4128274.0	1314	37.286630975132596	-4.849848350085041
005-00029-00-00	2017-03-08	2020-10-12	3356116.0	4130006.0	1314	-9999999.0	-9999999.0
002-00038-00-00	2017-03-08	2020-10-12	339255.0	4128184.0	1314	37.28638475073479	-4.813351906603575
004-00038-00-00	2017-03-08	2020-10-12	341342.0	4124941.0	1314	37.257524882169186	-4.789127430055816
042-00014-01-00	2017-03-31	2020-11-03	293168.0	4128568.0	1313	37.28074011604227	-5.33301290047966
028-00005-04-1	2017-03-27	2020-10-27	478642.0	4190998.0	1310	37.8662037689414	-3.2428241163709726
001-00103-01-00	2017-03-22	2020-10-21	439452.0	4180810.0	1309	37.77262230937355	-3.6875122425691083
005-00279-03-00	2017-03-22	2020-10-21	438346.0	4176307.0	1309	37.73196460719812	-3.699687549642451
001-00041-00-00	2017-03-21	2020-10-14	335316.0	4124301.0	1303	37.25071277615088	-4.856906844510454
001-00006-01	2017-02-21	2020-09-16	464989.0	4221345.0	1303	38.13928905636086	-3.3995267639735864
002-00108-00-00	2017-03-22	2020-10-14	335904.0	4127364.0	1302	37.278412073007054	-4.850955454640027
021-00237-01-33	2015-03-18	2018-10-10	484780.0	4232954.0	1302	38.24446693066792	-3.1739327164709144
030-00005-02-11	2015-03-18	2018-10-10	484465.0	4226721.0	1302	38.188286478458615	-3.1773960583804186
034-00214-01-00	2017-03-27	2020-10-19	468385.0	4191432.0	1302	37.86981713965004	-3.3594555914825404
033-00033-01-42	2015-03-18	2018-10-10	481111.0	4224891.0	1302	38.17172938622382	-3.2156469481296486
005-00052-01-01	2017-03-27	2020-10-19	471099.0	4191509.0	1302	37.87060129975571	-3.328601579704396
043-00008-01-01	2017-03-27	2020-10-19	470763.0	4187424.0	1302	37.83377257238724	-3.332256535477205
013-00072-01-17	2015-03-18	2018-10-10	483482.0	4235982.0	1302	38.27173372148385	-3.188836684625726
022-00248-01-25	2015-03-18	2018-10-10	476008.0	4228189.0	1302	38.201331214913424	-3.2740163042935917
036-00394-01-75	2015-03-18	2018-10-10	479542.0	4226076.0	1302	38.182375002717684	-3.233593452289823
003-00123-00-00	2017-03-22	2020-10-14	337372.0	4124143.0	1302	37.24965052514677	-4.833700658890353
005-00152-00-00	2017-03-22	2020-10-14	337717.0	4125176.0	1302	37.25901743813137	-4.8300376269686724
041-00001-01-98	2015-03-18	2018-10-10	479468.0	4231917.0	1302	38.23501535171674	-3.234607304760267
003-00043-00-00	2017-03-22	2020-10-14	337372.0	4121744.0	1302	37.22803688204935	-4.8331770020538976
002-00215-00-00	2017-03-22	2020-10-14	336328.0	4125749.0	1302	37.26393668633018	-4.845819773044869
012-00003-01-01	2017-03-27	2020-10-19	475313.0	4187970.0	1302	37.83882821237701	-3.2805684647747926
007-00639-02-00	2017-03-29	2020-10-21	438401.0	4139602.0	1302	37.40114999507276	-3.6959785493285846
039-00024-03-62	2015-03-18	2018-10-10	482449.0	4232640.0	1302	38.24159451421781	-3.2005632473835854
024-00007-01-94	2015-03-18	2018-10-10	485356.0	4231932.0	1302	38.235265733660036	-3.1673291577504026
006-00069-02-01	2017-03-29	2020-10-19	439949.0	4139010.0	1300	37.39591584084693	-3.6784414478361125
028-00059-00-00	2017-03-22	2020-10-07	321848.0	4120745.0	1295	37.21620009798084	-5.007834345263082
009-00063-29-00	2017-04-26	2020-11-11	465568.0	4144822.0	1295	37.44960917028848	-3.3892837653307484
013-00012-00-00	2017-03-22	2020-10-07	327855.0	4117000.0	1295	37.18358971552301	-4.939305777858995
119-00036-00-00	2017-03-22	2020-10-07	310418.0	4118989.0	1295	37.19812912948386	-5.136129053613056
003-00008-00-00	2017-03-22	2020-10-07	308369.0	4133851.0	1295	37.33158158574781	-5.163028645636365
139-00018-00-00	2017-03-22	2020-10-07	308718.0	4126125.0	1295	37.26206106490609	-5.157102768074721
018-00135-01-01	2017-03-22	2020-10-07	447031.0	4170852.0	1295	37.68334330492838	-3.6007332135861065
010-00365-01-01	2017-04-11	2020-10-20	459986.0	4185112.0	1288	37.81252560408809	-3.454598140319281
013-00007-01-01	2017-04-11	2020-10-20	461492.0	4184359.0	1288	37.80580365253071	-3.4374489357469478
002-00059-01-01	2017-04-11	2020-10-19	453448.0	4184059.0	1287	37.80272505641681	-3.528805822365533
006-00003-01-01	2017-04-11	2020-10-19	451954.0	4182338.0	1287	37.78713662053816	-3.545662068527931
012-00021-01-01	2017-04-11	2020-10-19	454731.0	4181078.0	1287	37.77592223793661	-3.514046015752859
005-00750-01-01	2017-04-11	2020-10-19	459638.0	4188780.0	1287	37.8455694990596	-3.4587562791256117
013-00174-01-01	2017-03-27	2020-09-29	440800.0	4164959.0	1282	37.62984970793034	-3.670918051025249
005-00161-01-01	2016-04-11	2019-10-15	447976.0	4149952.0	1282	37.495024618070985	-3.5885311201966203
011-00002-01-01	2017-03-08	2020-09-09	429084.0	4199119.0	1281	37.93688159269067	-3.807026102705646
002-00072-02-01	2017-03-08	2020-09-08	431470.0	4214300.0	1280	38.07387665599586	-3.7813262835089656
004-00176-00-00	2017-03-22	2020-09-22	338688.0	4125332.0	1280	37.26059163386069	-4.819126690442887
004-00459-03-01	2016-04-13	2019-10-14	453081.0	4154366.0	1279	37.535082710782206	-3.531064104932293
101-00176-01	2017-03-20	2020-09-15	479088.0	4209907.0	1275	38.036638981980616	-3.2383033692833485
011-00088-01-01	2017-03-08	2020-09-02	417913.0	4211907.0	1274	38.0511828096247	-3.935600665622632
011-00168-00-00	2017-03-08	2020-09-01	341804.0	4127900.0	1273	37.2842629904116	-4.7845492317125995
006-00184-00-00	2017-03-08	2020-09-01	341083.0	4132132.0	1273	37.32226848987124	-4.793584502829493
020-00069-05-05	2017-03-07	2020-08-31	439592.0	4215656.0	1273	38.086676194280905	-3.6888467153090034
009-00165-02-01	2017-03-07	2020-08-31	434258.0	4218862.0	1273	38.11519631952056	-3.7499622397445616
001-00022-00-00	2017-03-08	2020-09-01	344371.0	4131997.0	1273	37.32160879102339	-4.756462939183004
014-00004-00-10	2017-03-21	2020-09-08	340560.0	4116303.0	1267	37.179565949646516	-4.796095090025713
020-00074-00-00	2017-03-21	2020-09-08	339826.0	4121303.0	1267	37.22448853015323	-4.8054328744839525
020-00022-00-00	2017-03-21	2020-09-08	341151.0	4121039.0	1267	37.222336669156526	-4.7904483118678876
003-00308-01	2017-03-27	2020-09-14	405125.0	4154808.0	1267	37.53537801993313	-4.073857621049112
017-00029-01	2017-03-21	2020-09-08	337107.0	4119812.0	1267	37.21058434621691	-4.835740740602034
081-00002-07	2017-01-18	2020-07-07	256442.0	4146891.0	1266	37.436825453070796	-5.752893599616527
006-00386-02-01	2017-03-27	2020-09-08	448972.0	4165536.0	1261	37.63554047426734	-3.578349136630667
015-00001-01-01	2014-03-18	2017-08-29	346394.0	4169319.0	1260	37.6581990105375	-4.741431640494066
006-00529-01-01	2017-04-20	2020-09-29	445070.0	4159232.0	1258	37.57849764304441	-3.622098526898148
008-00338-01-01	2017-04-20	2020-09-29	442056.0	4156845.0	1258	37.55679886534166	-3.656042252301927
003-00075-01-01	2017-04-20	2020-09-29	446220.0	4157632.0	1258	37.564144684099126	-3.608957687545902
005-00048-01-1	2017-03-23	2020-08-27	421721.0	4217373.0	1253	38.10077809840433	-3.8928019698909844
012-00290-02-00	2013-03-26	2016-08-17	440998.0	4188034.0	1240	37.83783030098996	-3.67054723561941
001-00098-02-1	2013-03-18	2016-07-13	411248.0	4117848.0	1213	37.20288648444001	-4.00013153746307
004-00006-03	2013-03-20	2016-07-06	397242.0	4155241.0	1204	37.53843511261238	-4.163127019156857
022-00022-00-00	2016-03-16	2019-06-26	358103.0	4221191.0	1197	38.12742354553204	-4.618941784745053
042-00032-00-X0	2016-03-16	2019-06-26	353949.0	4220781.0	1197	38.12306730154342	-4.6662337067104005
043-00049-00-00	2016-03-16	2019-06-26	354497.0	4220828.0	1197	38.123579213317015	-4.659993822592061
005-00159-02-00	2016-04-06	2019-07-16	396688.0	4121353.0	1196	37.232975658299345	-4.164662608596881
022-00404-01-01	2017-07-04	2020-10-07	452296.0	4172568.0	1191	37.69909860022709	-3.541136634766653
019-00562-03	2014-03-19	2017-06-21	400369.72	4146220.27	1190	37.45748438457278	-4.126508443196053
009-00263-02-01	2017-04-11	2020-07-08	449966.0	4181413.0	1184	37.7786930690492	-3.568175110847055
004-00029-01-01	2017-07-04	2020-09-28	452145.0	4167729.0	1182	37.65547686902844	-3.5425317666763614
079-00157-01	2018-01-02	2021-03-29	301785.0	4146584.0	1182	37.444885277454695	-5.240706616988625
001-00115-01-01	2016-08-17	2019-11-11	428953.0	4215281.0	1181	38.082523040995724	-3.8101181108352575
014-00065-00-00	2017-03-08	2020-05-25	329851.0	4131546.0	1174	37.315000238646704	-4.920154951973295
002-00213-01-1	2017-04-12	2020-06-29	440866.0	4154233.0	1174	37.5331813297544	-3.6693040901954896
014-00090-17-01	2017-03-01	2020-05-06	389397.0	4088775.0	1162	36.93854048931586	-4.2420383655860165
026-00133-00-00	2018-01-30	2021-03-29	207932.0	4140513.0	1154	37.36539841380582	-6.29791227426931
012-00011-01	2018-01-29	2021-03-23	467542.0	4228673.0	1149	38.20542773513247	-3.3707282814308948
034-00014-02	2015-03-16	2018-05-08	399695.0	4161515.0	1149	37.595245274381455	-4.136224938002192
036-00204-06-01	2017-03-22	2020-05-13	361697.0	4143173.0	1148	37.42505106310744	-4.563077078505784
